Page: 1
https://api.github.com/repos/apple/swift/stargazers?page=1&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-17T21:54:24Z - irene-w
2016-09-17T22:36:02Z - kgj
2016-09-17T23:00:07Z - wollodev
2016-09-17T23:54:15Z - exsortis
2016-09-18T00:09:15Z - AaronYin0514
2016-09-18T01:40:10Z - ZsMsDfJ
2016-09-18T01:42:44Z - BiJinnTennshi
2016-09-18T01:42:44Z - drybeans
2016-09-18T02:31:48Z - kearley2018
2016-09-18T04:15:46Z - huasheng28
2016-09-18T06:58:27Z - wuxingxing8912
2016-09-18T07:50:21Z - LIyunfeng2013
2016-09-18T08:16:46Z - deadcoder0904
2016-09-18T08:36:33Z - Tongeun
2016-09-18T08:53:14Z - Airs1992
2016-09-18T09:01:25Z - vito7zhang
2016-09-18T09:17:40Z - allenye0119
2016-09-18T09:43:09Z - lzhbrian
2016-09-18T10:02:35Z - Guaidaodl
2016-09-18T11:19:00Z - mahims81r
2016-09-18T11:27:26Z - goreycn
2016-09-18T11:38:29Z - yuatlas
2016-09-18T13:48:32Z - hjo1620
2016-09-18T14:06:03Z - foodpoison
2016-09-18T15:04:41Z - menduo
2016-09-18T17:55:41Z - RenKelvin
Page: 1106
https://api.github.com/repos/apple/swift/stargazers?page=1106&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-18T19:07:58Z - mars3725
2016-09-18T19:55:46Z - fengsterooni
2016-09-18T20:16:55Z - joshb
2016-09-18T21:40:34Z - Ben10do
2016-09-18T22:05:19Z - ifbarrera
2016-09-18T22:07:06Z - mofarajmandi
2016-09-18T23:24:47Z - newman-chen
2016-09-19T01:19:30Z - JoslynWu
2016-09-19T01:40:03Z - GuandeLiu
2016-09-19T02:41:32Z - WhistlingArrow
2016-09-19T02:56:45Z - pointsmake
2016-09-19T03:56:25Z - ivmelo
2016-09-19T03:59:00Z - drbbc
2016-09-19T03:59:39Z - andersao
2016-09-19T04:00:32Z - Raphael-Hao
2016-09-19T04:41:36Z - summer1990
2016-09-19T05:14:08Z - acarmonaq
2016-09-19T05:52:08Z - penoty
2016-09-19T06:45:51Z - kaynewbie
2016-09-19T07:03:16Z - albinekcom
2016-09-19T07:49:30Z - chinabrant
2016-09-19T07:58:24Z - VanillaAlan
2016-09-19T08:48:48Z - alexodus
2016-09-19T09:13:52Z - pmitakos
2016-09-19T09:28:17Z - hungdv136
2016-09-19T09:29:10Z - dql1141209530
2016-09-19T09:43:18Z - DrEastex
2016-09-19T09:54:00Z - Monkshae
2016-09-19T10:06:34Z - dimaslz
2016-09-19T10:08:51Z - ozxmin
Page: 1107
https://api.github.com/repos/apple/swift/stargazers?page=1107&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-19T11:22:09Z - yakovlevmaksym
2016-09-19T11:39:10Z - pennadev
2016-09-19T11:50:19Z - robereng
2016-09-19T12:02:27Z - Abhisheknga
2016-09-19T12:29:53Z - harrismendell
2016-09-19T12:53:23Z - weichencoder
2016-09-19T14:19:53Z - robinli08
2016-09-19T14:45:20Z - toyagov10
2016-09-19T15:15:24Z - ygjftd
2016-09-19T16:09:29Z - cs-sun
2016-09-19T17:06:34Z - superMaster007
2016-09-19T18:30:23Z - Montana
2016-09-19T18:30:29Z - carsonwoods
2016-09-19T18:38:57Z - awsawyer
2016-09-19T20:48:12Z - ElementalKiss
2016-09-19T21:01:21Z - mingdaz
2016-09-19T21:17:31Z - AndreLaMont
2016-09-19T21:25:33Z - ajschrier
2016-09-19T22:35:23Z - kevinxh
2016-09-19T23:37:01Z - bajdcc
2016-09-20T00:48:01Z - iBenjamin
2016-09-20T01:03:18Z - RLStanley101
2016-09-20T01:16:44Z - localchart
2016-09-20T01:30:40Z - GKerison
2016-09-20T02:22:44Z - LitleCarl
2016-09-20T02:26:29Z - BilllyCheng
2016-09-20T02:29:40Z - JasonChung2378
2016-09-20T02:37:40Z - EILST0308
2016-09-20T04:19:14Z - dvxiaofan
2016-09-20T05:09:13Z - atilkan
Page: 1108
https://api.github.com/repos/apple/swift/stargazers?page=1108&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-20T05:28:26Z - ninefivefly
2016-09-20T05:41:16Z - xlsdg
2016-09-20T05:41:29Z - janeshgupta
2016-09-20T06:43:37Z - China-Zhao
2016-09-20T07:55:12Z - jackhuang89
2016-09-20T08:13:56Z - Angela527
2016-09-20T08:23:21Z - Djecksan
2016-09-20T08:44:57Z - insist159
2016-09-20T08:50:15Z - desmond0321
2016-09-20T08:52:49Z - MrLeann
2016-09-20T09:51:16Z - mikkelam
2016-09-20T09:54:04Z - jaceklapinski
2016-09-20T10:56:00Z - calper95
2016-09-20T12:07:14Z - StalkerRus
2016-09-20T16:46:18Z - zyong812
2016-09-20T17:34:32Z - andrlee
2016-09-20T18:44:24Z - axayjha
2016-09-20T20:28:57Z - egoldfarb
2016-09-20T21:59:30Z - ztSpace
2016-09-21T02:07:24Z - lxl0303
2016-09-21T02:51:22Z - chianwensen
2016-09-21T03:01:12Z - nguyendat
2016-09-21T03:22:01Z - zindlerb
2016-09-21T03:42:42Z - SuyashLakhotia
2016-09-21T04:32:23Z - tonyparker-lab
2016-09-21T05:26:07Z - dongguangming
2016-09-21T05:43:14Z - BinkZhu
2016-09-21T06:39:15Z - MJsaka
2016-09-21T07:49:31Z - samvj
2016-09-21T08:18:08Z - Hiwen
Page: 1109
https://api.github.com/repos/apple/swift/stargazers?page=1109&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-21T08:33:59Z - EasonOYB
2016-09-21T09:12:18Z - orgrimd
2016-09-21T09:20:47Z - rollfocus
2016-09-21T09:59:05Z - bentrevett
2016-09-21T10:01:41Z - chengwenkeji
2016-09-21T10:15:35Z - luoguirong
2016-09-21T10:54:11Z - Jerry-goodboy
2016-09-21T10:57:24Z - DQvsRA
2016-09-21T11:13:53Z - santosfilipe
2016-09-21T11:46:41Z - simaoseica
2016-09-21T12:10:42Z - ap010gi2e
2016-09-21T12:22:32Z - LELOLE
2016-09-21T12:27:04Z - JamesAllingham
2016-09-21T12:36:39Z - EVA140520
2016-09-21T12:47:43Z - timothydang
2016-09-21T14:05:37Z - chuckrincon
2016-09-21T14:17:28Z - yunuserenguzel
2016-09-21T14:46:40Z - nkypy
2016-09-21T15:33:34Z - jo-ny
2016-09-21T16:42:28Z - martoon
2016-09-21T19:04:20Z - trbrink
2016-09-21T19:20:36Z - ftp27
2016-09-21T19:26:05Z - michiamling
2016-09-21T20:14:20Z - ilyasbasharov
2016-09-21T20:16:58Z - nickplee
2016-09-21T21:14:51Z - championchap
2016-09-21T23:08:56Z - andiupn
2016-09-22T01:09:06Z - STShenZhaoliang
2016-09-22T01:10:05Z - benstockdesign
2016-09-22T01:25:53Z - allenlinli
Page: 1110
https://api.github.com/repos/apple/swift/stargazers?page=1110&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-22T01:58:16Z - youaremyall
2016-09-22T03:14:34Z - ArchyVan
2016-09-22T04:42:19Z - richernote
2016-09-22T04:48:23Z - hitdemo
2016-09-22T05:08:06Z - OPTJoker
2016-09-22T05:34:48Z - zuzhi
2016-09-22T05:36:03Z - sinian203
2016-09-22T05:56:58Z - generalmarty
2016-09-22T06:31:31Z - zhangyong109
2016-09-22T06:41:31Z - aystlzh
2016-09-22T09:07:24Z - TatyanaShabaeva
2016-09-22T09:10:15Z - topkyo
2016-09-22T09:18:27Z - lfnot
2016-09-22T09:19:51Z - wnagrodzki
2016-09-22T09:35:39Z - ritesh-kumar42
2016-09-22T10:05:52Z - sfger
2016-09-22T12:40:56Z - usman-tahir
2016-09-22T12:50:28Z - noexcept
2016-09-22T13:17:08Z - karthik553
2016-09-22T13:37:23Z - johnnychengchj123
2016-09-22T14:04:30Z - zydc2010
2016-09-22T15:12:02Z - NZACH
2016-09-22T15:27:36Z - forbidden404
2016-09-22T17:35:45Z - eanderso
2016-09-22T18:10:58Z - amerikan
2016-09-22T18:51:23Z - zvlex
2016-09-22T19:03:12Z - gabriel-jones
2016-09-22T19:15:33Z - fpeterek
2016-09-22T19:49:20Z - kolisko
2016-09-22T20:32:50Z - klaas
Page: 1111
https://api.github.com/repos/apple/swift/stargazers?page=1111&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-22T22:52:10Z - AlyssonSouza
2016-09-22T22:59:12Z - Kevin-Perkins
2016-09-22T23:32:37Z - jeezy711
2016-09-23T01:54:00Z - houdl
2016-09-23T02:38:53Z - WHU-SXC
2016-09-23T03:25:52Z - Bruce-pac
2016-09-23T03:53:30Z - zhangxiaoshan618
2016-09-23T04:59:23Z - imchino
2016-09-23T05:34:21Z - stormychel
2016-09-23T05:47:42Z - byrChen
2016-09-23T05:48:12Z - abc306396358
2016-09-23T05:49:31Z - YogaPan
2016-09-23T06:45:16Z - Thunderush
2016-09-23T08:49:22Z - tomislater
2016-09-23T09:17:04Z - tiaanduplessis
2016-09-23T09:25:04Z - smanx
2016-09-23T09:57:30Z - zoeyzhong520
2016-09-23T10:34:55Z - Sharom
2016-09-23T10:38:02Z - shobhit3210
2016-09-23T11:35:24Z - OrelIsraeli
2016-09-23T11:43:23Z - SunDoge
2016-09-23T12:10:02Z - faelribeiro22
2016-09-23T13:23:34Z - pavitaj
2016-09-23T13:52:52Z - Rakesh147
2016-09-23T14:03:17Z - koraykupe
2016-09-23T17:39:10Z - wilsonpinto
2016-09-23T20:53:39Z - Ja00
2016-09-23T22:20:45Z - mohsinulhaq
2016-09-23T23:39:29Z - KaiqueDamato
2016-09-24T00:21:50Z - feiscool
Page: 1112
https://api.github.com/repos/apple/swift/stargazers?page=1112&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-24T00:31:02Z - tuxlovesyou
2016-09-24T00:33:11Z - aminamp
2016-09-24T01:00:08Z - ZpBoom
2016-09-24T02:01:12Z - xujingao13
2016-09-24T02:14:29Z - ledinhphuong
2016-09-24T04:31:41Z - pixlbreaker
2016-09-24T06:37:28Z - aoNooN
2016-09-24T06:55:36Z - hadret
2016-09-24T07:10:47Z - kangsLee
2016-09-24T07:14:47Z - Rustandi
2016-09-24T08:06:26Z - peidongbiao
2016-09-24T16:20:47Z - roger528852momo
2016-09-24T16:28:04Z - kwnktks0515
2016-09-24T16:52:19Z - ashokkmr1
2016-09-24T17:29:10Z - ericnpc
2016-09-24T21:49:12Z - opendroid
2016-09-24T23:33:30Z - crystal809
2016-09-25T03:36:36Z - Prescientje
2016-09-25T04:21:57Z - Vaultpls
2016-09-25T04:45:11Z - MikeRobGIT
2016-09-25T09:35:06Z - oahgnehzoul
2016-09-25T09:49:21Z - YaronYang
2016-09-25T11:00:52Z - purag
2016-09-25T13:09:42Z - Skyus
2016-09-25T15:08:50Z - Lvaneeck
2016-09-25T16:57:15Z - jasonbrn
2016-09-25T17:26:04Z - Lifelong-Study
2016-09-25T17:35:59Z - dokyungsong
2016-09-25T18:44:33Z - khambir
2016-09-25T21:07:26Z - omaruddin
Page: 1113
https://api.github.com/repos/apple/swift/stargazers?page=1113&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-25T21:21:07Z - drakecaiman
2016-09-25T21:28:45Z - lleiou
2016-09-25T21:49:31Z - dskat
2016-09-25T23:24:04Z - eeyan
2016-09-26T01:02:18Z - tomascw
2016-09-26T01:27:13Z - pikachu
2016-09-26T01:59:44Z - darkbuck
2016-09-26T02:33:31Z - krystalli
2016-09-26T02:42:02Z - xiChengSeem
2016-09-26T02:51:14Z - wujx1992
2016-09-26T03:35:56Z - hudybeans
2016-09-26T04:09:57Z - miguel-cabezas
2016-09-26T06:58:43Z - dorianm
2016-09-26T07:39:56Z - DreamFlyingCow
2016-09-26T07:49:06Z - linight
2016-09-26T08:06:38Z - haovbvb
2016-09-26T08:23:27Z - chengxxxxwang
2016-09-26T09:27:08Z - wangsea75
2016-09-26T09:42:28Z - jibeex
2016-09-26T09:46:01Z - efrain-lieferando
2016-09-26T12:23:52Z - Dis3buted
2016-09-26T13:11:52Z - duslee
2016-09-26T13:36:36Z - tspannhw
2016-09-26T14:21:08Z - omskit1984
2016-09-26T14:57:52Z - lappp9
2016-09-26T16:31:05Z - tricipta
2016-09-26T16:31:56Z - fabricelepro
2016-09-26T16:35:07Z - zqkun
2016-09-26T16:52:51Z - brieucdlf
2016-09-26T17:35:17Z - marlonfaraujo
Page: 1114
https://api.github.com/repos/apple/swift/stargazers?page=1114&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-26T17:55:05Z - jparmstrong
2016-09-26T18:17:47Z - joerocca
2016-09-26T21:11:18Z - chrisforgy
2016-09-26T21:26:15Z - AliCanAydogdu
2016-09-26T21:56:25Z - alessandro-martin
2016-09-26T22:17:30Z - trydis
2016-09-26T22:55:49Z - brendn
2016-09-26T23:42:19Z - gregbty
2016-09-27T00:58:00Z - hudongcheng
2016-09-27T01:52:17Z - PhuongNL
2016-09-27T02:24:04Z - abcxyz12345678
2016-09-27T02:33:01Z - hongjianzhu
2016-09-27T02:43:09Z - def1984
2016-09-27T03:16:07Z - lx719679895
2016-09-27T03:19:12Z - gulei
2016-09-27T03:35:49Z - wyfsuperstar
2016-09-27T05:06:52Z - pawananand
2016-09-27T06:56:51Z - zer0se7en
2016-09-27T09:29:36Z - Mianmian1003
2016-09-27T09:48:52Z - MrJackL
2016-09-27T10:25:33Z - bugparty
2016-09-27T10:41:59Z - shinsato462336
2016-09-27T10:48:17Z - 0qiqi0
2016-09-27T10:59:54Z - barageio
2016-09-27T11:43:17Z - cobeete
2016-09-27T13:29:20Z - eltonf
2016-09-27T15:18:26Z - taylorbryant
2016-09-27T16:30:18Z - synelang
2016-09-27T17:14:43Z - TuzBot
2016-09-27T17:29:58Z - typeDog
Page: 1115
https://api.github.com/repos/apple/swift/stargazers?page=1115&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-27T18:08:04Z - dark5un
2016-09-27T18:47:51Z - Yotta2
2016-09-27T23:57:40Z - Radagan
2016-09-28T00:42:56Z - abccccc456
2016-09-28T00:49:09Z - camellk24
2016-09-28T02:09:48Z - aijingsun6
2016-09-28T02:13:25Z - studiovc
2016-09-28T02:22:08Z - WildDylan
2016-09-28T03:02:50Z - TommyChangz
2016-09-28T03:09:25Z - Hstripe
2016-09-28T03:10:29Z - minj2me
2016-09-28T03:37:56Z - SeanXuCn
2016-09-28T03:43:59Z - JGB49
2016-09-28T04:14:35Z - melgomez
2016-09-28T05:00:29Z - nitinkamath
2016-09-28T06:00:24Z - csumissu
2016-09-28T06:46:57Z - JiaNemo
2016-09-28T07:49:30Z - yanchangyou
2016-09-28T09:22:17Z - minhechen
2016-09-28T10:13:13Z - happyheng
2016-09-28T11:36:25Z - iridakos
2016-09-28T14:28:31Z - cookavich
2016-09-28T15:46:59Z - swordjoy
2016-09-28T21:59:16Z - andreadelfante
2016-09-28T22:52:03Z - guts0808
2016-09-28T23:51:21Z - Bigcat-Li
2016-09-29T02:28:17Z - sheldonshen
2016-09-29T02:36:14Z - MyLifeIsGoing
2016-09-29T03:19:20Z - SongleBao
2016-09-29T03:26:20Z - trungnmt
Page: 1116
https://api.github.com/repos/apple/swift/stargazers?page=1116&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-29T03:30:03Z - knnth
2016-09-29T04:12:05Z - hsandyque
2016-09-29T04:54:32Z - silverskyvicto
2016-09-29T05:05:11Z - ranjitzade
2016-09-29T05:30:38Z - AnakJira
2016-09-29T05:38:45Z - jabedhasan21
2016-09-29T05:41:54Z - ichuythong
2016-09-29T06:15:27Z - kachihaha
2016-09-29T06:23:42Z - dourgulf
2016-09-29T06:57:59Z - clementgarbay
2016-09-29T07:04:32Z - haider-kazal
2016-09-29T08:23:54Z - nestrpm777
2016-09-29T08:32:13Z - koukun
2016-09-29T08:44:29Z - pero86
2016-09-29T08:53:41Z - quocan2812
2016-09-29T09:09:03Z - teerstudio
2016-09-29T09:19:16Z - akichusell
2016-09-29T09:59:08Z - keyboardAnt
2016-09-29T12:14:57Z - SvenTiigi
2016-09-29T13:08:20Z - dgavigan
2016-09-29T13:26:52Z - andrefdias1
2016-09-29T13:29:31Z - ch8090
2016-09-29T13:45:51Z - SuperBinaryDream
2016-09-29T15:41:29Z - vandilsonlima
2016-09-29T16:52:28Z - mzaks
2016-09-29T19:12:24Z - Daylien
2016-09-29T19:40:21Z - bradya
2016-09-29T22:29:21Z - thexande
2016-09-29T22:31:36Z - sangyeonK
2016-09-29T22:58:09Z - DesmondPang
Page: 1117
https://api.github.com/repos/apple/swift/stargazers?page=1117&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-09-29T23:12:17Z - kanumuri9593
2016-09-30T00:36:42Z - davedev42
2016-09-30T01:15:39Z - skjme
2016-09-30T01:42:54Z - nerr
2016-09-30T01:44:17Z - ws4715535
2016-09-30T03:06:26Z - xinxingzhao
2016-09-30T04:25:17Z - hellowupeng
2016-09-30T04:26:10Z - Ed-Hong
2016-09-30T04:43:04Z - JefMari
2016-09-30T05:54:03Z - boraseoksoon
2016-09-30T05:58:40Z - liukeshao
2016-09-30T06:05:23Z - nephastophilles
2016-09-30T06:06:59Z - corderguo
2016-09-30T06:39:09Z - FloLecoeuche
2016-09-30T06:39:24Z - goodlook18
2016-09-30T07:43:53Z - yaxiaohu
2016-09-30T10:40:10Z - serena159
2016-09-30T13:11:35Z - packatino
2016-09-30T15:29:41Z - Kumangus
2016-09-30T20:10:48Z - pacificpelican
2016-09-30T23:20:36Z - Astral9
2016-09-30T23:32:44Z - johnmcgovern
2016-10-01T00:40:05Z - elmishelle
2016-10-01T02:10:37Z - AlexYang1949
2016-10-01T04:17:23Z - MAlshehri
2016-10-01T04:34:50Z - VeinGuo
2016-10-01T05:56:37Z - ihimanshup
2016-10-01T09:45:34Z - Meteor-lws
2016-10-01T10:34:12Z - iPhoneDevCoKr
2016-10-01T11:21:08Z - robbdimitrov
Page: 1118
https://api.github.com/repos/apple/swift/stargazers?page=1118&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-01T13:58:46Z - lsunsi
2016-10-01T14:35:05Z - guicc9307
2016-10-01T15:27:18Z - litong1993
2016-10-01T20:41:16Z - tyrannicaltoucan
2016-10-01T23:47:22Z - tninja
2016-10-02T00:06:16Z - janucember
2016-10-02T00:59:53Z - atecce
2016-10-02T06:27:55Z - filefi
2016-10-02T08:08:30Z - LeonCJ
2016-10-02T12:06:43Z - Matldownunder
2016-10-02T15:23:44Z - the-x-man
2016-10-02T17:03:51Z - sree127
2016-10-02T17:12:16Z - kandelvijaya
2016-10-02T17:34:16Z - nikkunaku
2016-10-02T17:56:47Z - hermannkuschke
2016-10-03T02:37:09Z - sf314
2016-10-03T02:59:05Z - LK
2016-10-03T03:09:02Z - ericjiang021
2016-10-03T03:47:13Z - aqeelb
2016-10-03T06:49:31Z - xiayanzheng
2016-10-03T09:13:42Z - bravomikekilo
2016-10-03T13:01:45Z - ThePpeecc
2016-10-03T14:20:02Z - Behnoud
2016-10-03T15:40:51Z - dinneo
2016-10-03T16:09:00Z - steryokhin
2016-10-03T18:12:44Z - punchfox
2016-10-03T19:45:05Z - henryheleine
2016-10-03T20:27:39Z - mgentilcore
2016-10-03T20:29:13Z - matvdg
2016-10-03T22:37:45Z - tresnotas
Page: 1119
https://api.github.com/repos/apple/swift/stargazers?page=1119&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-03T23:24:03Z - LeoHeo
2016-10-04T01:52:27Z - cyonix
2016-10-04T02:27:53Z - ftakeda
2016-10-04T09:43:51Z - mthuong
2016-10-04T18:45:37Z - LenHartLin
2016-10-04T19:18:40Z - rafalellys
2016-10-05T08:37:07Z - wtshm
2016-10-05T09:07:03Z - jonathanpaek
2016-10-05T10:07:38Z - chouxun
2016-10-05T12:15:41Z - tony915
2016-10-05T12:35:19Z - luigi-agosti
2016-10-05T12:45:06Z - Xcorpio
2016-10-05T14:54:18Z - mvandervelden
2016-10-05T15:15:31Z - stepajin
2016-10-05T16:42:59Z - williamyamamoto
2016-10-05T18:18:08Z - zachrwolfe
2016-10-05T18:45:29Z - GS-
2016-10-05T21:38:22Z - mithriock
2016-10-05T23:16:21Z - fabiomassimo
2016-10-06T02:46:57Z - AlexxNica
2016-10-06T02:53:32Z - Jeblas
2016-10-06T03:04:07Z - YourMobileGeek
2016-10-06T03:14:32Z - zichenzheng
2016-10-06T05:56:45Z - zhaoshouren
2016-10-06T07:11:14Z - mixml
2016-10-06T12:25:53Z - gregoryfm
2016-10-06T14:07:17Z - febLey
2016-10-06T15:47:30Z - otodockal
2016-10-06T15:50:48Z - lucky-dev
2016-10-06T16:09:21Z - vichuang18
Page: 1120
https://api.github.com/repos/apple/swift/stargazers?page=1120&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-06T16:41:23Z - pcabrantes
2016-10-06T17:17:34Z - leomindez
2016-10-06T18:03:28Z - ruination
2016-10-06T18:57:40Z - willr
2016-10-06T19:00:38Z - terry-guinness
2016-10-06T19:16:49Z - jesusjimsa
2016-10-06T20:34:54Z - shahzadmajeed
2016-10-06T21:00:46Z - iDevSpread
2016-10-06T21:17:36Z - svranesevic
2016-10-06T23:47:02Z - themccallister
2016-10-06T23:50:51Z - joecabrera
2016-10-07T00:21:21Z - benpetty
2016-10-07T01:25:07Z - Lucashuang0802
2016-10-07T01:37:55Z - phlebotinum
2016-10-07T02:55:01Z - nafuto
2016-10-07T03:52:11Z - wmcginty
2016-10-07T04:01:03Z - mcutools
2016-10-07T04:13:15Z - XR01D
2016-10-07T04:24:30Z - naeemshaikh90
2016-10-07T04:59:24Z - NobodyNada
2016-10-07T07:52:29Z - CodeFar
2016-10-07T08:08:48Z - litrik
2016-10-07T09:16:47Z - mkval
2016-10-07T09:43:31Z - mpapillon
2016-10-07T11:22:12Z - lourenci
2016-10-07T13:27:30Z - metamode
2016-10-07T15:34:10Z - TySchultz
2016-10-07T16:10:02Z - marsblue
2016-10-08T02:21:45Z - GrayLuo
2016-10-08T02:30:52Z - LoftWhale
Page: 1121
https://api.github.com/repos/apple/swift/stargazers?page=1121&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-08T02:54:00Z - zgbdsg
2016-10-08T03:58:12Z - audiebantnil
2016-10-08T04:07:33Z - Testman231
2016-10-08T05:06:26Z - yingw
2016-10-08T05:51:20Z - davidthornton
2016-10-08T05:56:46Z - cooljohnny3
2016-10-08T06:17:43Z - EQuimper
2016-10-08T08:09:58Z - AssemblyCoffee
2016-10-08T08:11:52Z - laozhp
2016-10-08T08:39:42Z - LeeOuf
2016-10-08T08:54:16Z - sudotamm
2016-10-08T10:03:55Z - Kr1sso
2016-10-08T12:58:49Z - ragnadm
2016-10-08T14:52:14Z - teertz
2016-10-08T15:26:52Z - cattong
2016-10-08T17:54:18Z - hy00un
2016-10-08T18:00:39Z - hugdubois
2016-10-08T21:32:26Z - tiberiuion
2016-10-08T23:12:02Z - changyh
2016-10-09T00:41:37Z - zjzsliyang
2016-10-09T01:21:19Z - dinglixiao
2016-10-09T01:48:07Z - royblog
2016-10-09T02:05:04Z - qyfeng009
2016-10-09T02:34:36Z - callum-baillie
2016-10-09T03:20:18Z - yuiopt
2016-10-09T03:21:43Z - jarmentor
2016-10-09T03:24:01Z - dadede
2016-10-09T05:30:32Z - clydeev
2016-10-09T06:38:18Z - AlphaDream
2016-10-09T06:45:41Z - hollandk
Page: 1122
https://api.github.com/repos/apple/swift/stargazers?page=1122&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-09T07:51:08Z - jankkhvej
2016-10-09T08:53:35Z - liofty
2016-10-09T08:55:09Z - hualai
2016-10-09T12:29:40Z - voidstarfire
2016-10-09T13:59:57Z - Acculivia
2016-10-09T14:00:09Z - seagull13
2016-10-09T14:15:00Z - hongruqi
2016-10-09T14:25:37Z - esrshn
2016-10-09T15:32:01Z - ealeksandrov
2016-10-09T16:08:30Z - ram0811
2016-10-09T17:08:08Z - zchtcl
2016-10-09T18:37:16Z - jpisciotto
2016-10-09T18:43:32Z - lekosaurus
2016-10-10T00:11:45Z - geraosio
2016-10-10T01:54:05Z - 5pers
2016-10-10T02:19:25Z - shileseal
2016-10-10T03:41:09Z - lolatesla
2016-10-10T04:45:51Z - YuanGao0317
2016-10-10T04:55:17Z - francizco
2016-10-10T04:56:26Z - Neuyazvimyi
2016-10-10T07:51:04Z - maoqian0903
2016-10-10T08:22:27Z - LiJianHeng1980
2016-10-10T09:09:13Z - a-tolmachev
2016-10-10T17:01:49Z - bbbcode
2016-10-10T17:38:20Z - vchen217
2016-10-10T18:36:51Z - shcallaway
2016-10-10T18:43:24Z - Sasha1901
2016-10-10T21:13:53Z - luciusscho
2016-10-10T21:19:23Z - cocoatoucher
2016-10-10T22:13:12Z - raisercostin
Page: 1123
https://api.github.com/repos/apple/swift/stargazers?page=1123&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-10T23:03:00Z - tripscripts
2016-10-11T02:00:11Z - michaelhenry
2016-10-11T02:58:04Z - semerda
2016-10-11T03:13:48Z - pashaweider
2016-10-11T03:42:45Z - JulianSong
2016-10-11T05:30:15Z - weita0
2016-10-11T05:57:39Z - blackhamm3rjack
2016-10-11T07:35:40Z - haptaro
2016-10-11T09:16:03Z - chirive
2016-10-11T09:24:29Z - BaranEm
2016-10-11T09:29:50Z - haojianyun
2016-10-11T09:31:41Z - are1
2016-10-11T09:36:02Z - asksnowden
2016-10-11T09:56:39Z - CoderJee
2016-10-11T10:06:02Z - wtchang
2016-10-11T10:48:31Z - nudaya
2016-10-11T12:01:59Z - Denielll
2016-10-11T13:41:38Z - mmakankov
2016-10-11T13:43:17Z - Hackl0us
2016-10-11T14:08:48Z - develophub-bot
2016-10-11T14:44:17Z - andyrichardson
2016-10-11T15:29:48Z - rockhoundward
2016-10-11T15:44:30Z - LeoAiolia
2016-10-11T15:51:17Z - VladimirDuan
2016-10-11T16:24:55Z - porcow
2016-10-11T16:29:56Z - aaizuss
2016-10-11T16:36:26Z - chunyenHuang
2016-10-11T18:23:21Z - quadro5
2016-10-11T18:35:25Z - futureimperfect
2016-10-11T18:36:56Z - kw90
Page: 1124
https://api.github.com/repos/apple/swift/stargazers?page=1124&access_token=8c2bc79c047f26f92f1a46ed52d6b1b47b9565c5
<Response [200]>
2016-10-11T22:47:05Z - lcaroselli
2016-10-12T00:03:44Z - jackw01
2016-10-12T03:03:52Z - tllaiaa
2016-10-12T03:07:41Z - moonou
2016-10-12T03:49:02Z - kevinconan
2016-10-12T04:20:39Z - Diluka
2016-10-12T04:45:41Z - LaContra
2016-10-12T05:46:37Z - TimTimLau
2016-10-12T06:04:02Z - iThinkersTeam
2016-10-12T06:31:47Z - sothic
2016-10-12T06:34:37Z - pzzrudlf
2016-10-12T06:35:35Z - q651082931
2016-10-12T07:12:08Z - zhugongyuan
2016-10-12T08:18:33Z - yOoMarvin
2016-10-12T09:32:30Z - ElenaYuhuimin
2016-10-12T11:11:52Z - Grenfis
2016-10-12T11:26:25Z - brianks
2016-10-12T11:29:31Z - nakaruna
2016-10-12T13:09:57Z - zhysan
